"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A2","undefined--vi-zus.2025-05-27_12-00-29-000.f_002.de0","51.53900844566505,6.86277945388284,51.5388666009332,6.846172099996005","51.53900844566505,6.86277945388284","WARNING","A2 | Oberhausen-Königshardt - Oberhausen"," Dortmund -> Oberhausen",0,"SLOW_TRAFFIC","65.69999694824219",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 12:22 A2: Dortmund -> Oberhausen, zwischen 0.5 km hinter AS Oberhausen-Königshardt und 0.8 km vor AK Oberhausen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 65 km/h",51.539008445665,6.86277945388284
"A2","undefined--vi-avl.2025-05-27_12-00-29-000.f_004.de0","51.554845853170164,6.951698025050379,51.53912958384522,6.873156335990407","51.554845853170164,6.951698025050379","WARNING","A2 | Gladbeck-Ellinghorst - Oberhausen-Königshardt"," Dortmund -> Oberhausen",2,"SLOW_TRAFFIC","56.099998474121094",2025-05-27,"Beginn: 27.05.25 um 12:00 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:00 A2: Dortmund -> Oberhausen, zwischen 1.0 km hinter AS Gladbeck-Ellinghorst und 0.2 km vor AS Oberhausen-Königshardt  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 56 km/h",51.5548458531702,6.95169802505038
"A2","undefined--vi-hind.2025-05-27_09-44-44-000.f_008.de0","51.59569033519837,7.252382824483826,51.60383759582366,7.317169324250955","51.59569033519837,7.252382824483826","WARNING","A2 | Recklinghausen-Süd - Ickern"," Oberhausen -> Dortmund",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 09:44 Uhr  Hindernis, seit 27.05.2025, 09:44 A2: Oberhausen -> Dortmund, zwischen 3.1 km hinter AS Recklinghausen-Süd und 1.5 km vor Ickern  Gefahr durch Gegenstände auf der Fahrbahn",51.5956903351984,7.25238282448383
"A2","undefined--vi-avl.2025-05-27_04-26-30-000.f.de0","52.230405923534065,9.236660203867407,52.22071520295658,9.094514779413364","52.230405923534065,9.236660203867407","WARNING","A2 | Rehren - Papenbrink"," Hannover -> Dortmund",13,"QUEUING_TRAFFIC","34",2025-05-27,"Beginn: 27.05.25 um 04:26 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 04:26 A2: Hannover -> Dortmund, zwischen 0.6 km hinter AS Rehren und 2.8 km vor Papenbrink  Stockender Verkehr Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 34 km/h",52.2304059235341,9.23666020386741
"A2","undefined--vi-avl.2025-05-27_10-46-06-000.f_013.de0","52.430504303079374,9.695571840411068,52.42549201123146,9.65534782830171","52.430504303079374,9.695571840411068","WARNING","A2 | Godshorn - Nordhafen"," Hannover -> Dortmund",2,"SLOW_TRAFFIC","46.79999923706055",2025-05-27,"Beginn: 27.05.25 um 10:46 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:46 A2: Hannover -> Dortmund, zwischen Godshorn und 0.4 km vor Nordhafen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 46 km/h",52.4305043030794,9.69557184041107
"A2","undefined--vi-avl.2025-05-27_11-13-33-000.f.de0","52.337925082291896,10.392442413990233,52.33798157134011,10.320836099684351","52.337925082291896,10.392442413990233","WARNING","A2 | Braunschweig-Watenbüttel - Peine-Ost"," Braunschweig -> Hannover",3,"SLOW_TRAFFIC","48.79999923706055",2025-05-27,"Beginn: 27.05.25 um 11:13 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 11:13 A2: Braunschweig -> Hannover, zwischen 2.2 km hinter AS Braunschweig-Watenbüttel und 4.1 km vor AS Peine-Ost  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 48 km/h",52.3379250822919,10.3924424139902
"A2","undefined--vi-avl.2025-05-27_10-24-48-000.f_017.de0","52.20834574941349,11.148718795548982,52.22013152656704,11.055726276887764","52.20834574941349,11.148718795548982","WARNING","A2 | Lorkberg - Waldkater"," Magdeburg -> Braunschweig",5,"SLOW_TRAFFIC","37.599998474121094",2025-05-27,"Beginn: 27.05.25 um 10:24 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:24 A2: Magdeburg -> Braunschweig, zwischen 6.8 km hinter Lorkberg und 0.8 km vor Waldkater  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 37 km/h",52.2083457494135,11.148718795549
"A2","undefined--vi-avl.2025-05-27_10-05-59-000.f_003.de0","52.18715971420422,11.364639422604466,52.18715971420422,11.364639422604466","52.18715971420422,11.364639422604466","WARNING","A2 | Bornstedt - Bornstedt"," Magdeburg -> Braunschweig",NA,"STATIONARY_TRAFFIC","17",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A2: Magdeburg -> Braunschweig, 0.1 km vor AS Bornstedt, aus Richtung Börde  Im Stillstand Durchschnittsgeschwindigkeit: 17 km/h",52.1871597142042,11.3646394226045
"A2","undefined--vi-unf.2025-05-27_10-06-32-000.f_007.de0","52.18842982311375,11.339791252314741,52.19033664957546,11.318282995881207","52.18842982311375,11.339791252314741","WARNING","A2 | Bornstedt - Eilsleben"," Magdeburg -> Braunschweig",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 10:06 Uhr  Unfall, seit 27.05.2025, 10:06 A2: Magdeburg -> Braunschweig, zwischen 1.6 km hinter AS Bornstedt und 3.4 km vor AS Eilsleben",52.1884298231138,11.3397912523147
"A2","undefined--vi-avl.2025-05-27_10-24-48-000.f_013.de0","52.19255195241279,11.295942832916797,52.204732136538645,11.179447356676658","52.19255195241279,11.295942832916797","WARNING","A2 | Bornstedt - Alleringersleben"," Magdeburg -> Braunschweig",4,"SLOW_TRAFFIC","53.900001525878906",2025-05-27,"Beginn: 27.05.25 um 10:24 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:24 A2: Magdeburg -> Braunschweig, zwischen 4.7 km hinter AS Bornstedt und 3.2 km vor AS Alleringersleben  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 53 km/h",52.1925519524128,11.2959428329168
"A2","undefined--vi-zus.2025-05-27_09-30-31-000.f_010.de0","52.18715996609007,11.364683289436067,52.18942063497298,11.328602800875938","52.18715996609007,11.364683289436067","WARNING","A2 | Börde - Eilsleben"," Magdeburg -> Braunschweig",7,"STATIONARY_TRAFFIC","17",2025-05-27,"Beginn: 27.05.25 um 09:30 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 09:30 A2: Magdeburg -> Braunschweig, zwischen 6.1 km hinter Börde und 4.1 km vor AS Eilsleben  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 17 km/h",52.1871599660901,11.3646832894361
"A2","undefined--vi-hind.2025-05-27_11-31-56-000.f_002.de0","52.19310068372045,11.63350529434253,52.20471748115208,11.653733132860683","52.19310068372045,11.63350529434253","WARNING","A2 | Magdeburg-Zentrum - Magdeburg-Rothensee"," Braunschweig -> Berliner Ring",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 11:31 Uhr  Fahrzeug-Hindernis, seit 27.05.2025, 11:31 A2: Braunschweig -> Berliner Ring, zwischen 1.3 km hinter AS Magdeburg-Zentrum und 1.1 km vor AS Magdeburg-Rothensee",52.1931006837205,11.6335052943425
"A3","undefined--vi-avl.2025-05-27_11-06-40-000.f_006.de0","48.41737417049124,13.407151042950213,48.45766005208211,13.375637800206764","48.41737417049124,13.407151042950213","WARNING","A3 | Neuhaus am Inn - Rottal-Ost"," Linz -> Passau",13,"QUEUING_TRAFFIC","18.200000762939453",2025-05-27,"Beginn: 27.05.25 um 11:06 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 11:06 A3: Linz -> Passau, zwischen 1.0 km hinter Neuhaus am Inn und 0.2 km vor Rottal-Ost  Stockender Verkehr Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 18 km/h",48.4173741704912,13.4071510429502
"A3","undefined--vi-avl.2025-05-27_12-09-00-000.f_010.de0","48.417394750408754,13.407061762698849,48.417394750408754,13.407061762698849","48.417394750408754,13.407061762698849","WARNING","A3 | Pocking - Pocking"," Linz -> Passau",NA,"QUEUING_TRAFFIC","15",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A3: Linz -> Passau, 3.1 km vor AS Pocking, aus Richtung Neuhaus am Inn  Stockender Verkehr Durchschnittsgeschwindigkeit: 15 km/h",48.4173947504088,13.4070617626988
"A3","undefined--vi-hind.2025-05-27_08-00-20-000.f_001.de0","48.99203295057129,12.240141736291804,48.99874400094514,12.154681000031397","48.99203295057129,12.240141736291804","WARNING","A3 | Rosenhof - Regensburg-Ost"," Passau -> Nürnberg",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 08:00 Uhr  Fahrzeug-Hindernis, seit 27.05.2025, 08:00 A3: Passau -> Nürnberg, zwischen AS Rosenhof und 0.3 km vor AS Regensburg-Ost",48.9920329505713,12.2401417362918
"A3","undefined--vi-avl.2025-05-27_11-02-00-000.f_004.de0","49.519045564824715,11.080782146315373,49.56018008817791,10.981367782188103","49.519045564824715,11.080782146315373","WARNING","A3 | Nürnberg-Nord - Erlangen-Frauenaurach"," Nürnberg -> Würzburg",6,"SLOW_TRAFFIC","50.099998474121094",2025-05-27,"Beginn: 27.05.25 um 11:02 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 11:02 A3: Nürnberg -> Würzburg, zwischen 4.4 km hinter AS Nürnberg-Nord und 2.9 km vor AS Erlangen-Frauenaurach  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 50 km/h",49.5190455648247,11.0807821463154
"A3","undefined--vi-zus.2024-04-16_07-30-00-000.f_130.de0","49.55929112244177,10.99563419293139,49.730225812906156,10.817532740401589","49.55929112244177,10.99563419293139","WARNING","A3 | Erlangen-Tennenlohe - Limbacher Leiten"," Nürnberg -> Würzburg",NA,NA,NA,2024-04-16,"Beginn: 16.04.24 um 07:30 Uhr  Zusammengesetzte Verkehrsinformation, seit 16.04.2024, 07:30 A3: Nürnberg -> Würzburg, zwischen 3.5 km hinter AS Erlangen-Tennenlohe und 1.1 km vor Limbacher Leiten  A3 Nürnberg Richtung Würzburg zwischen Rastplatz Kleinauweiher und Rastplatz Hummelberg Verkehr wird über die Gegenfahrbahn geleitet, Baustelle, bis 24.11.2025 15:00 Uhr",49.5592911224418,10.9956341929314
"A3","undefined--vi-avl.2025-05-27_12-15-05-000.f_002.de0","49.57716918392921,10.931047884556802,49.601949789440035,10.927998819108282","49.57716918392921,10.931047884556802","WARNING","A3 | Erlangen-Frauenaurach - Kleinauweiher"," Nürnberg -> Würzburg",1,"SLOW_TRAFFIC","48.70000076293945",2025-05-27,"Beginn: 27.05.25 um 12:15 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:15 A3: Nürnberg -> Würzburg, zwischen 1.5 km hinter AS Erlangen-Frauenaurach und 0.3 km vor Kleinauweiher  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 48 km/h",49.5771691839292,10.9310478845568
"A3","undefined--vi-avl.2025-05-27_09-15-07-000.f_001.de0","49.67115710348142,10.876574889470332,49.72138144212257,10.830038333572375","49.67115710348142,10.876574889470332","WARNING","A3 | Brandweiher - Pommersfelden"," Nürnberg -> Würzburg",12,"STATIONARY_TRAFFIC","23.700000762939453",2025-05-27,"Beginn: 27.05.25 um 09:15 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 09:15 A3: Nürnberg -> Würzburg, zwischen 0.2 km hinter Brandweiher und 0.8 km vor AS Pommersfelden  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 23 km/h",49.6711571034814,10.8765748894703
"A3","undefined--vi-avl.2025-05-27_12-14-21-000.f_012.de0","49.671223525445605,10.876481485278845,49.671223525445605,10.876481485278845","49.671223525445605,10.876481485278845","WARNING","A3 | Seeleite - Seeleite"," Nürnberg -> Würzburg",NA,"STATIONARY_TRAFFIC","19",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A3: Nürnberg -> Würzburg, 1.3 km vor Seeleite, aus Richtung Brandweiher  Im Stillstand Durchschnittsgeschwindigkeit: 19 km/h",49.6712235254456,10.8764814852788
"A3","undefined--vi-zus.2025-05-27_12-08-19-000.f.de0","49.74927931096019,9.835161487882313,49.74775850819243,9.884591401747079","49.74927931096019,9.835161487882313","WARNING","A3 | Würzburg-West - Würzburg-Heidingsfeld"," Frankfurt -> Würzburg",2,"SLOW_TRAFFIC","55",2025-05-27,"Beginn: 27.05.25 um 12:08 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 12:08 A3: Frankfurt -> Würzburg, zwischen 1.2 km hinter AD Würzburg-West und 3.4 km vor AS Würzburg-Heidingsfeld  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 55 km/h",49.7492793109602,9.83516148788231
"A3","undefined--vi-zus.2025-05-27_10-59-19-000.f_002.de0","50.47653519324991,7.759668739265836,50.50502123926165,7.720913284582616","50.47653519324991,7.759668739265836","WARNING","A3 | Dernbach - Landsberg an der Warthe"," Frankfurt -> Köln",20,"STATIONARY_TRAFFIC","11.899999618530273",2025-05-27,"Beginn: 27.05.25 um 10:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 10:59 A3: Frankfurt -> Köln, zwischen 1.9 km hinter AD Dernbach und 2.5 km vor Landsberg an der Warthe  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 11 km/h",50.4765351932499,7.75966873926584
"A3","undefined--vi-avl.2025-05-27_10-59-19-000.f_013.de0","50.47663062400678,7.75962794864974,50.47663062400678,7.75962794864974","50.47663062400678,7.75962794864974","WARNING","A3 | Ransbach-Baumbach / Mogendorf - Ransbach-Baumbach / Mogendorf"," Frankfurt -> Köln",NA,"STATIONARY_TRAFFIC","12",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A3: Frankfurt -> Köln, 1.2 km vor AS Ransbach-Baumbach / Mogendorf, aus Richtung Dernbach  Im Stillstand Durchschnittsgeschwindigkeit: 12 km/h",50.4766306240068,7.75962794864974
"A3","undefined--vi-hind.2025-05-27_12-00-29-000.f_001.de0","50.48553720093888,7.750347599999422,50.511629800938756,7.704978399999351","50.48553720093888,7.750347599999422","WARNING","A3 | Ransbach-Baumbach / Mogendorf - Landsberg an der Warthe"," Frankfurt -> Köln",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 12:00 Uhr  Fahrzeug-Hindernis, seit 27.05.2025, 12:00 A3: Frankfurt -> Köln, zwischen AS Ransbach-Baumbach / Mogendorf und 1.1 km vor Landsberg an der Warthe",50.4855372009389,7.75034759999942
"A3","undefined--vi-unf.2025-05-27_11-21-01-000.f_001.de0","50.5005700974288,7.732175941904127,50.507739534983166,7.712162879309226","50.5005700974288,7.732175941904127","WARNING","A3 | Welchehahn - Landsberg an der Warthe"," Frankfurt -> Köln",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 11:21 Uhr  Unfall, seit 27.05.2025, 11:21 A3: Frankfurt -> Köln, zwischen 0.3 km hinter Welchehahn und 1.8 km vor Landsberg an der Warthe",50.5005700974288,7.73217594190413
"A3","undefined--vi-avl.2025-05-27_11-50-35-000.f_003.de0","50.80315595280184,7.224498056569727,50.790337537039726,7.2357849550886","50.80315595280184,7.224498056569727","WARNING","A3 | Siegburg - Bonn/Siegburg"," Köln -> Frankfurt",1,"SLOW_TRAFFIC","48.5",2025-05-27,"Beginn: 27.05.25 um 11:50 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 11:50 A3: Köln -> Frankfurt, zwischen 0.7 km hinter Siegburg und 1.8 km vor AK Bonn/Siegburg  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 48 km/h",50.8031559528018,7.22449805656973
"A3","undefined--vi-avl.2025-05-27_11-42-21-000.f_015.de0","51.2614338406724,6.914967512754999,51.208230054292365,6.9307708995936546","51.2614338406724,6.914967512754999","WARNING","A3 | Ratingen-Ost - Hilden"," Oberhausen -> Köln",7,"QUEUING_TRAFFIC","36.70000076293945",2025-05-27,"Beginn: 27.05.25 um 11:42 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 11:42 A3: Oberhausen -> Köln, zwischen 4.3 km hinter AK Ratingen-Ost und 1.6 km vor AK Hilden  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 36 km/h",51.2614338406724,6.914967512755
"A3","undefined--vi-avl.2025-05-27_08-39-50-000.f_008.de0","51.41928068314607,6.797064680673937,51.45212031954327,6.798989690545907","51.41928068314607,6.797064680673937","WARNING","A3 | Duisburg-Wedau - Oberhausen-Lirich"," Köln -> Oberhausen",3,"SLOW_TRAFFIC","37.29999923706055",2025-05-27,"Beginn: 27.05.25 um 08:39 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 08:39 A3: Köln -> Oberhausen, zwischen 1.2 km hinter AS Duisburg-Wedau und 3.1 km vor AS Oberhausen-Lirich  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 37 km/h",51.4192806831461,6.79706468067394
"A3","undefined--vi-avl.2025-05-27_12-22-27-000.f.de0","51.41937955700932,6.79706669426754,51.41937955700932,6.79706669426754","51.41937955700932,6.79706669426754","WARNING","A3 | Kaiserberg - Kaiserberg"," Köln -> Oberhausen",NA,"SLOW_TRAFFIC","25",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A3: Köln -> Oberhausen, 3.4 km vor AK Kaiserberg, aus Richtung Duisburg-Wedau  Langsamer Verkehr Durchschnittsgeschwindigkeit: 25 km/h",51.4193795570093,6.79706669426754
"A3","undefined--vi-avl.2025-05-27_09-11-56-000.f_001.de0","51.50209381712175,6.822226363988656,51.53286097761961,6.824278102193193","51.50209381712175,6.822226363988656","WARNING","A3 | Oberhausen-West - Oberhausen"," Köln -> Arnheim",2,"SLOW_TRAFFIC","52.900001525878906",2025-05-27,"Beginn: 27.05.25 um 09:11 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 09:11 A3: Köln -> Arnheim, zwischen 1.7 km hinter AK Oberhausen-West und 0.9 km vor AK Oberhausen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 52 km/h",51.5020938171217,6.82222636398866
"A3","undefined--vi-avl.2025-05-27_12-09-00-000.f_011.de0","51.54372685447364,6.824985653564207,51.54372685447364,6.824985653564207","51.54372685447364,6.824985653564207","WARNING","A3 | Oberhausen - Oberhausen"," Arnheim -> Oberhausen",NA,"QUEUING_TRAFFIC","23",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A3: Arnheim -> Oberhausen, 0.8 km vor AK Oberhausen, aus Richtung Dinslaken-Süd  Stockender Verkehr Durchschnittsgeschwindigkeit: 23 km/h",51.5437268544736,6.82498565356421
"A3","undefined--vi-avl.2025-05-27_10-21-24-000.f_020.de0","51.543808173577126,6.8248870068283125,51.52878923950972,6.818860139890862","51.543808173577126,6.8248870068283125","WARNING","A3 | Dinslaken-Süd - Oberhausen-Holten"," Arnheim -> Oberhausen",2,"QUEUING_TRAFFIC","33",2025-05-27,"Beginn: 27.05.25 um 10:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:21 A3: Arnheim -> Oberhausen, zwischen 2.1 km hinter AS Dinslaken-Süd und 1.9 km vor AS Oberhausen-Holten  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 33 km/h",51.5438081735771,6.82488700682831
